STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,CLINTON_VOTES,CLINTON_%,VOTE_DIFF,PER_DIFF
CALIFORNIA,YUBA,06,115,5687,0.316,7910,0.344,2223,0.028
CALIFORNIA,COLUSA,06,011,1947,0.316,2661,0.397,714,0.081
CALIFORNIA,SHASTA,06,089,24339,0.313,22301,0.275,-2038,-0.038
CALIFORNIA,LASSEN,06,035,3158,0.276,2224,0.208,-934,-0.068
CALIFORNIA,MODOC,06,049,1149,0.257,877,0.228,-272,-0.029
COLORADO,ADAMS,08,001,69122,0.506,96558,0.499,27436,-0.007
COLORADO,ALAMOSA,08,003,3017,0.480,3189,0.460,172,-0.020
COLORADO,ARAPAHOE,08,005,110262,0.475,159885,0.528,49623,0.053
COLORADO,ARCHULETA,08,007,2141,0.367,2500,0.341,359,-0.026
COLORADO,BACA,08,009,483,0.221,283,0.131,-200,-0.090
COLORADO,BENT,08,011,785,0.364,590,0.306,-195,-0.058
COLORADO,BOULDER,08,013,105564,0.663,132334,0.703,26770,0.040
COLORADO,BROOMFIELD,08,014,10935,0.471,19731,0.524,8796,0.053
COLORADO,CHAFFEE,08,015,3766,0.429,4888,0.434,1122,0.005
COLORADO,CHEYENNE,08,017,198,0.175,132,0.120,-66,-0.055
COLORADO,CLEARCREEK,08,019,2989,0.533,2729,0.465,-260,-0.068
COLORADO,CONEJOS,08,021,1894,0.498,1771,0.440,-123,-0.058
COLORADO,COSTILLA,08,023,1170,0.665,1125,0.609,-45,-0.056
COLORADO,CROWLEY,08,025,478,0.320,339,0.222,-139,-0.098
COLORADO,CUSTER,08,027,739,0.304,797,0.260,58,-0.044
COLORADO,DELTA,08,029,4224,0.298,4087,0.243,-137,-0.055
COLORADO,DENVER,08,031,166135,0.696,244551,0.737,78416,0.041
COLORADO,DOLORES,08,033,333,0.291,242,0.193,-91,-0.098
COLORADO,DOUGLAS,08,035,39661,0.327,68657,0.366,28996,0.039
COLORADO,EAGLE,08,037,9744,0.526,14099,0.559,4355,0.033
COLORADO,ELPASO,08,041,77648,0.321,108010,0.339,30362,0.018
COLORADO,ELBERT,08,039,2834,0.249,3134,0.196,300,-0.053
COLORADO,FREMONT,08,043,5933,0.320,5297,0.241,-636,-0.079
COLORADO,GARFIELD,08,045,9228,0.447,11271,0.426,2043,-0.021
COLORADO,GILPIN,08,047,1807,0.565,1634,0.457,-173,-0.108
COLORADO,GRAND,08,049,3243,0.426,3358,0.391,115,-0.035
COLORADO,GUNNISON,08,051,4782,0.568,5128,0.545,346,-0.023
COLORADO,HINSDALE,08,053,236,0.392,197,0.334,-39,-0.058
COLORADO,HUERFANO,08,055,1663,0.489,1633,0.432,-30,-0.057
COLORADO,JACKSON,08,057,210,0.225,171,0.199,-39,-0.026
COLORADO,JEFFERSON,08,059,126558,0.466,160776,0.489,34218,0.023
COLORADO,KIOWA,08,061,172,0.193,91,0.106,-81,-0.087
COLORADO,KITCARSON,08,063,729,0.208,536,0.145,-193,-0.063
COLORADO,LAPLATA,08,067,13409,0.526,15525,0.498,2116,-0.028
COLORADO,LAKE,08,065,1623,0.550,1616,0.505,-7,-0.045
COLORADO,LARIMER,08,069,68266,0.466,93113,0.475,24847,0.009
COLORADO,LASANIMAS,08,071,3300,0.501,2650,0.390,-650,-0.111
COLORADO,LINCOLN,08,073,503,0.215,409,0.168,-94,-0.047
COLORADO,LOGAN,08,075,2491,0.284,1851,0.190,-640,-0.094
COLORADO,MESA,08,077,19564,0.316,21729,0.280,2165,-0.036
COLORADO,MINERAL,08,079,227,0.367,237,0.363,10,-0.004
COLORADO,MOFFAT,08,081,1355,0.237,874,0.134,-481,-0.103
COLORADO,MONTEZUMA,08,083,3867,0.351,3973,0.309,106,-0.042
COLORADO,MONTROSE,08,085,4776,0.294,5466,0.258,690,-0.036
COLORADO,MORGAN,08,087,3039,0.306,3151,0.263,112,-0.043
COLORADO,OTERO,08,089,3164,0.387,2943,0.348,-221,-0.039
COLORADO,OURAY,08,091,1278,0.470,1697,0.513,419,0.043
COLORADO,PARK,08,093,3445,0.412,3421,0.328,-24,-0.084
COLORADO,PHILLIPS,08,095,582,0.250,436,0.187,-146,-0.063
COLORADO,PITKIN,08,097,6335,0.684,7333,0.697,998,0.013
COLORADO,PROWERS,08,099,1308,0.276,1186,0.236,-122,-0.040
COLORADO,PUEBLO,08,101,35369,0.526,35875,0.456,506,-0.070
COLORADO,RIOBLANCO,08,103,566,0.188,436,0.126,-130,-0.062
COLORADO,RIOGRANDE,08,105,2006,0.363,2001,0.362,-5,-0.001
COLORADO,ROUTT,08,107,6392,0.543,7600,0.543,1208,0.000
COLORADO,SAGUACHE,08,109,1594,0.569,1417,0.500,-177,-0.069
COLORADO,SANJUAN,08,111,253,0.521,265,0.524,12,0.003
COLORADO,SANMIGUEL,08,113,2876,0.716,2975,0.687,99,-0.029
COLORADO,SEDGWICK,08,115,374,0.275,267,0.196,-107,-0.079
COLORADO,SUMMIT,08,117,8144,0.593,9557,0.591,1413,-0.002
COLORADO,TELLER,08,119,3556,0.300,3603,0.249,47,-0.051
COLORADO,WASHINGTON,08,121,455,0.180,296,0.108,-159,-0.072
COLORADO,WELD,08,123,31868,0.359,46519,0.343,14651,-0.016
COLORADO,YUMA,08,125,1064,0.233,726,0.152,-338,-0.081
CONNECTICUT,HARTFORD,09,003,229902,0.587,240403,0.591,10501,0.004
CONNECTICUT,MIDDLESEX,09,007,47292,0.563,45357,0.512,-1935,-0.051
CONNECTICUT,NEWLONDON,09,011,66062,0.558,62278,0.504,-3784,-0.054
CONNECTICUT,TOLLAND,09,013,39146,0.546,38506,0.497,-640,-0.049
CONNECTICUT,NEWHAVEN,09,009,199060,0.543,205609,0.542,6549,-0.001
CONNECTICUT,WINDHAM,09,015,25477,0.521,21792,0.429,-3685,-0.092
CONNECTICUT,FAIRFIELD,09,001,205902,0.514,243852,0.579,37950,0.065
CONNECTICUT,LITCHFIELD,09,005,44647,0.462,39775,0.408,-4872,-0.054
DELAWARE,NEWCASTLE,10,003,146179,0.605,162919,0.620,16740,0.015
DELAWARE,KENT,10,001,23875,0.426,33351,0.446,9476,0.020
DELAWARE,SUSSEX,10,005,30098,0.387,39333,0.371,9235,-0.016
FLORIDA,ALACHUA,12,001,62504,0.561,75820,0.583,13316,0.022
FLORIDA,BAKER,12,003,2180,0.219,2112,0.166,-68,-0.053
FLORIDA,BAY,12,005,21068,0.281,21797,0.247,729,-0.034
FLORIDA,BRADFORD,12,007,3244,0.299,2924,0.241,-320,-0.058
FLORIDA,BREVARD,12,009,110309,0.416,119679,0.376,9370,-0.040
FLORIDA,BROWARD,12,011,453873,0.642,553320,0.661,99447,0.019
FLORIDA,CALHOUN,12,013,2116,0.355,1241,0.203,-875,-0.152
FLORIDA,CHARLOTTE,12,015,34256,0.429,33445,0.344,-811,-0.085
FLORIDA,CITRUS,12,017,29277,0.421,22789,0.283,-6488,-0.138
FLORIDA,CLAY,12,019,18971,0.233,27822,0.259,8851,0.026
FLORIDA,COLLIER,12,021,43892,0.341,61085,0.354,17193,0.013
FLORIDA,COLUMBIA,12,023,8031,0.321,7601,0.263,-430,-0.058
FLORIDA,DESOTO,12,027,3913,0.411,3781,0.347,-132,-0.064
FLORIDA,DIXIE,12,029,1960,0.304,1270,0.175,-690,-0.129
FLORIDA,DUVAL,12,031,158610,0.416,205704,0.471,47094,0.055
FLORIDA,ESCAMBIA,12,033,48329,0.337,57461,0.373,9132,0.036
FLORIDA,FLAGLER,12,035,18578,0.483,22026,0.380,3448,-0.103
FLORIDA,FRANKLIN,12,037,2401,0.405,1744,0.288,-657,-0.117
FLORIDA,GADSDEN,12,039,14629,0.697,15020,0.676,391,-0.021
FLORIDA,GILCHRIST,12,041,2017,0.288,1458,0.172,-559,-0.116
FLORIDA,GLADES,12,043,1718,0.410,1271,0.290,-447,-0.120
FLORIDA,GULF,12,045,2407,0.331,1720,0.235,-687,-0.096
FLORIDA,HAMILTON,12,047,2260,0.445,1904,0.347,-356,-0.098
FLORIDA,HARDEE,12,049,2149,0.296,2149,0.281,0,-0.015
FLORIDA,HENDRY,12,051,3960,0.405,4615,0.413,655,0.008
FLORIDA,HERNANDO,12,053,37187,0.462,31795,0.336,-5392,-0.126
FLORIDA,HIGHLANDS,12,055,15347,0.370,14937,0.325,-410,-0.045
FLORIDA,HILLSBOROUGH,12,057,214132,0.462,307896,0.510,93764,0.048
FLORIDA,HOLMES,12,059,1810,0.218,853,0.100,-957,-0.118
FLORIDA,INDIANRIVER,12,061,23956,0.390,29043,0.360,5087,-0.030
FLORIDA,JACKSON,12,063,7555,0.381,6397,0.302,-1158,-0.079
FLORIDA,JEFFERSON,12,065,4135,0.553,3541,0.461,-594,-0.092
FLORIDA,LAFAYETTE,12,067,845,0.254,518,0.152,-327,-0.102
FLORIDA,LAKE,12,069,48221,0.389,62838,0.369,14617,-0.020
FLORIDA,LEE,12,071,93860,0.390,124908,0.379,31048,-0.011
FLORIDA,LEON,12,073,83873,0.615,92068,0.598,8195,-0.017
FLORIDA,LEVY,12,075,6074,0.365,5101,0.262,-973,-0.103
FLORIDA,LIBERTY,12,077,1070,0.354,651,0.197,-419,-0.157
FLORIDA,MADISON,12,079,4050,0.488,3526,0.413,-524,-0.075
FLORIDA,MANATEE,12,081,61262,0.427,71224,0.394,9962,-0.033
FLORIDA,MARION,12,083,57271,0.410,62041,0.353,4770,-0.057
FLORIDA,MARTIN,12,085,30208,0.417,30185,0.348,-23,-0.069
FLORIDA,MIAMI-DADE,12,086,409732,0.529,624146,0.632,214414,0.103
FLORIDA,MONROE,12,087,19654,0.497,18971,0.441,-683,-0.056
FLORIDA,NASSAU,12,089,8573,0.262,10869,0.231,2296,-0.031
FLORIDA,OKALOOSA,12,091,19368,0.216,23780,0.233,4412,0.017
FLORIDA,OKEECHOBEE,12,093,5153,0.423,3959,0.288,-1194,-0.135
FLORIDA,ORANGE,12,095,193354,0.498,329894,0.598,136540,0.100
FLORIDA,OSCEOLA,12,097,38633,0.470,85458,0.604,46825,0.134
FLORIDA,PALMBEACH,12,099,328687,0.604,374673,0.562,45986,-0.042
FLORIDA,PASCO,12,101,84749,0.444,90142,0.371,5393,-0.073
FLORIDA,PINELLAS,12,103,225460,0.495,233701,0.470,8241,-0.025
FLORIDA,POLK,12,105,86009,0.408,117433,0.409,31424,0.001
FLORIDA,PUTNAM,12,107,12412,0.401,10094,0.303,-2318,-0.098
FLORIDA,SAINTJOHNS,12,109,26399,0.306,43099,0.313,16700,0.007
FLORIDA,SAINTLUCIE,12,111,51835,0.518,66881,0.471,15046,-0.047
FLORIDA,SANTAROSA,12,113,14659,0.218,18464,0.208,3805,-0.010
FLORIDA,SARASOTA,12,115,88442,0.452,97870,0.423,9428,-0.029
FLORIDA,SEMINOLE,12,117,76971,0.413,105914,0.466,28943,0.053
FLORIDA,SUMTER,12,119,11584,0.364,22638,0.293,11054,-0.071
FLORIDA,SUWANEE,12,121,4522,0.286,3964,0.211,-558,-0.075
FLORIDA,TAYLOR,12,123,3049,0.355,2152,0.230,-897,-0.125
FLORIDA,UNION,12,125,1251,0.268,1014,0.177,-237,-0.091
FLORIDA,VOLUSIA,12,127,115519,0.505,109091,0.414,-6428,-0.091
FLORIDA,WAKULLA,12,129,4896,0.416,4348,0.282,-548,-0.134
FLORIDA,WALTON,12,131,6213,0.259,6876,0.203,663,-0.056
FLORIDA,WASHINGTON,12,133,2912,0.281,2264,0.202,-648,-0.079
GEORGIA,APPLING,13,001,1848,0.290,1434,0.205,-414,-0.085
GEORGIA,ATKINSON,13,003,799,0.323,697,0.267,-102,-0.056
GEORGIA,BACON,13,005,930,0.245,608,0.151,-322,-0.094
GEORGIA,BAKER,13,007,936,0.531,650,0.451,-286,-0.080
GEORGIA,BALDWIN,13,009,6775,0.465,7970,0.495,1195,0.030
GEORGIA,BANKS,13,011,1149,0.205,684,0.098,-465,-0.107
GEORGIA,BARROW,13,013,4095,0.231,6580,0.226,2485,-0.005
GEORGIA,BARTOW,13,015,7741,0.256,8212,0.207,471,-0.049
GEORGIA,BENHILL,13,017,2180,0.394,2101,0.354,-79,-0.040
GEORGIA,BERRIEN,13,019,1638,0.293,1047,0.159,-591,-0.134
GEORGIA,BIBB,13,021,29322,0.508,36787,0.588,7465,0.080
GEORGIA,BLECKLEY,13,023,1281,0.287,1101,0.221,-180,-0.066
GEORGIA,BRANTLEY,13,025,1258,0.224,619,0.098,-639,-0.126
GEORGIA,BROOKS,13,027,2193,0.429,2528,0.399,335,-0.030
GEORGIA,BRYAN,13,029,2590,0.259,4014,0.265,1424,0.006
GEORGIA,BULLOCH,13,031,6840,0.356,9261,0.366,2421,0.010
GEORGIA,BURKE,13,033,4213,0.497,4731,0.506,518,0.009
GEORGIA,BUTTS,13,035,2572,0.333,2566,0.270,-6,-0.063
GEORGIA,CALHOUN,13,037,1119,0.554,1179,0.582,60,0.028
GEORGIA,CAMDEN,13,039,4637,0.327,5930,0.311,1293,-0.016
GEORGIA,CANDLER,13,043,1096,0.348,1026,0.273,-70,-0.075
GEORGIA,CARROLL,13,045,10224,0.289,12464,0.280,2240,-0.009
GEORGIA,CATOOSA,13,047,5807,0.260,4771,0.177,-1036,-0.083
GEORGIA,CHARLTON,13,049,1064,0.314,1004,0.250,-60,-0.064
GEORGIA,CHATHAM,13,051,45630,0.498,62290,0.551,16660,0.053
GEORGIA,CHATTAHOOCHEE,13,053,773,0.458,594,0.427,-179,-0.031
GEORGIA,CHATTOOGA,13,055,2809,0.358,1613,0.195,-1196,-0.163
GEORGIA,CHEROKEE,13,057,14824,0.201,25231,0.224,10407,0.023
GEORGIA,CLARKE,13,059,21718,0.581,29603,0.651,7885,0.070
GEORGIA,CLAY,13,061,798,0.610,697,0.548,-101,-0.062
GEORGIA,CLAYTON,13,063,56113,0.705,78220,0.836,22107,0.131
GEORGIA,CLINCH,13,065,750,0.331,686,0.279,-64,-0.052
GEORGIA,COBB,13,067,103955,0.371,160121,0.479,56166,0.108
GEORGIA,COFFEE,13,069,3979,0.323,4094,0.294,115,-0.029
GEORGIA,COLQUITT,13,071,3378,0.288,3463,0.254,85,-0.034
GEORGIA,COLUMBIA,13,073,11442,0.243,18887,0.290,7445,0.047
GEORGIA,COOK,13,075,1733,0.360,1753,0.289,20,-0.071
GEORGIA,COWETA,13,077,10647,0.250,16583,0.267,5936,0.017
GEORGIA,CRAWFORD,13,079,1552,0.352,1421,0.275,-131,-0.077
GEORGIA,CRISP,13,081,2357,0.377,2837,0.378,480,0.001
GEORGIA,DADE,13,083,1823,0.292,965,0.155,-858,-0.137
GEORGIA,DAWSON,13,085,1407,0.173,1448,0.123,41,-0.050
GEORGIA,DECATUR,13,087,3577,0.400,4124,0.401,547,0.001
GEORGIA,DEKALB,13,089,200787,0.726,251370,0.791,50583,0.065
GEORGIA,DODGE,13,091,2384,0.341,1839,0.262,-545,-0.079
GEORGIA,DOOLY,13,093,1973,0.513,1872,0.485,-101,-0.028
GEORGIA,DOUGHERTY,13,095,19805,0.588,23311,0.684,3506,0.096
GEORGIA,DOUGLAS,13,097,15997,0.380,31005,0.537,15008,0.157
GEORGIA,EARLY,13,099,1701,0.404,2168,0.453,467,0.049
GEORGIA,ECHOLS,13,101,231,0.233,156,0.132,-75,-0.101
GEORGIA,EFFINGHAM,13,103,3613,0.223,4853,0.207,1240,-0.016
GEORGIA,ELBERT,13,105,2984,0.390,2539,0.318,-445,-0.072
GEORGIA,EMANUEL,13,107,2774,0.371,2435,0.310,-339,-0.061
GEORGIA,EVANS,13,109,1213,0.345,1130,0.313,-83,-0.032
GEORGIA,FANNIN,13,111,2727,0.282,1923,0.162,-804,-0.120
GEORGIA,FAYETTE,13,113,14887,0.283,23284,0.379,8397,0.096
GEORGIA,FLOYD,13,115,10038,0.317,9159,0.263,-879,-0.054
GEORGIA,FORSYTH,13,117,9201,0.162,23462,0.237,14261,0.075
GEORGIA,FRANKLIN,13,119,2245,0.299,1243,0.145,-1002,-0.154
GEORGIA,FULTON,13,121,199436,0.593,297051,0.677,97615,0.084
GEORGIA,GILMER,13,123,2510,0.251,1965,0.154,-545,-0.097
GEORGIA,GLASCOCK,13,125,250,0.197,138,0.099,-112,-0.098
GEORGIA,GLYNN,13,127,8962,0.324,11775,0.342,2813,0.018
GEORGIA,GORDON,13,129,4028,0.255,3181,0.167,-847,-0.088
GEORGIA,GRADY,13,131,3092,0.377,3013,0.327,-79,-0.050
GEORGIA,GREENE,13,133,2774,0.404,3199,0.361,425,-0.043
GEORGIA,GWINNETT,13,135,81708,0.335,166153,0.502,84445,0.167
GEORGIA,HABERSHAM,13,137,2750,0.207,2483,0.152,-267,-0.055
GEORGIA,HALL,13,139,10514,0.211,16180,0.227,5666,0.016
GEORGIA,HANCOCK,13,141,2715,0.765,2701,0.754,-14,-0.011
GEORGIA,HARALSON,13,143,2434,0.239,1475,0.130,-959,-0.109
GEORGIA,HARRIS,13,145,3400,0.275,4086,0.248,686,-0.027
GEORGIA,HART,13,147,3479,0.385,2585,0.256,-894,-0.129
GEORGIA,HEARD,13,149,1148,0.290,743,0.176,-405,-0.114
GEORGIA,HENRY,13,151,21096,0.329,50057,0.504,28961,0.175
GEORGIA,HOUSTON,13,153,15054,0.333,22553,0.375,7499,0.042
GEORGIA,IRWIN,13,155,1051,0.308,891,0.243,-160,-0.065
GEORGIA,JACKSON,13,157,3468,0.214,4491,0.164,1023,-0.050
GEORGIA,JASPER,13,159,1558,0.329,1544,0.255,-14,-0.074
GEORGIA,JEFFDAVIS,13,161,1277,0.264,901,0.177,-376,-0.087
GEORGIA,JEFFERSON,13,163,3447,0.527,3821,0.548,374,0.021
GEORGIA,JENKINS,13,165,1494,0.439,1123,0.367,-371,-0.072
GEORGIA,JOHNSON,13,167,1263,0.355,1136,0.308,-127,-0.047
GEORGIA,JONES,13,169,3855,0.355,3961,0.316,106,-0.039
GEORGIA,LAMAR,13,171,2432,0.374,2270,0.298,-162,-0.076
GEORGIA,LANIER,13,173,931,0.360,806,0.281,-125,-0.079
GEORGIA,LAURENS,13,175,6281,0.364,6752,0.346,471,-0.018
GEORGIA,LEE,13,177,2182,0.209,3170,0.224,988,0.015
GEORGIA,LIBERTY,13,179,6619,0.517,9556,0.592,2937,0.075
GEORGIA,LINCOLN,13,181,1337,0.366,1273,0.310,-64,-0.056
GEORGIA,LONG,13,183,1033,0.340,1360,0.330,327,-0.010
GEORGIA,LOWNDES,13,185,12516,0.395,15064,0.398,2548,0.003
GEORGIA,LUMPKIN,13,187,2091,0.235,2220,0.177,129,-0.058
GEORGIA,MCDUFFIE,13,189,2899,0.373,3699,0.399,800,0.026
GEORGIA,MCINTOSH,13,191,2523,0.469,2303,0.390,-220,-0.079
GEORGIA,MACON,13,193,2906,0.608,2705,0.631,-201,0.023
GEORGIA,MADISON,13,195,2527,0.257,2425,0.201,-102,-0.056
GEORGIA,MARION,13,197,1275,0.431,1213,0.380,-62,-0.051
GEORGIA,MERIWETHER,13,199,3709,0.455,3804,0.413,95,-0.042
GEORGIA,MILLER,13,201,736,0.301,623,0.245,-113,-0.056
GEORGIA,MITCHELL,13,205,3360,0.462,3493,0.443,133,-0.019
GEORGIA,MONROE,13,207,3216,0.329,3571,0.281,355,-0.048
GEORGIA,MONTGOMERY,13,209,1007,0.318,847,0.237,-160,-0.081
GEORGIA,MORGAN,13,211,2304,0.318,2663,0.281,359,-0.037
GEORGIA,MURRAY,13,213,2899,0.271,1800,0.144,-1099,-0.127
GEORGIA,MUSCOGEE,13,215,32867,0.513,39851,0.573,6984,0.060
GEORGIA,NEWTON,13,217,10939,0.375,21943,0.496,11004,0.121
GEORGIA,OCONEE,13,219,3789,0.267,5581,0.277,1792,0.010
GEORGIA,OGLETHORPE,13,221,1899,0.337,1831,0.274,-68,-0.063
GEORGIA,PAULDING,13,223,9420,0.233,18025,0.275,8605,0.042
GEORGIA,PEACH,13,225,3961,0.463,5100,0.474,1139,0.011
GEORGIA,PICKENS,13,227,2444,0.230,1979,0.141,-465,-0.089
GEORGIA,PIERCE,13,229,1234,0.208,903,0.124,-331,-0.084
GEORGIA,PIKE,13,231,1506,0.223,1240,0.142,-266,-0.081
GEORGIA,POLK,13,233,3868,0.312,2867,0.202,-1001,-0.110
GEORGIA,PULASKI,13,235,1294,0.368,1104,0.306,-190,-0.062
GEORGIA,PUTNAM,13,237,2880,0.355,2758,0.291,-122,-0.064
GEORGIA,QUITMAN,13,239,543,0.563,461,0.442,-82,-0.121
GEORGIA,RABUN,13,241,1918,0.289,1444,0.181,-474,-0.108
GEORGIA,RANDOLPH,13,243,1612,0.529,1598,0.551,-14,0.022
GEORGIA,RICHMOND,13,245,39262,0.566,48814,0.642,9552,0.076
GEORGIA,ROCKDALE,13,247,12136,0.389,23255,0.611,11119,0.222
GEORGIA,SCHLEY,13,249,464,0.303,401,0.210,-63,-0.093
GEORGIA,SCREVEN,13,251,2534,0.428,2300,0.402,-234,-0.026
GEORGIA,SEMINOLE,13,253,1278,0.390,1189,0.331,-89,-0.059
GEORGIA,SPALDING,13,255,7460,0.355,9357,0.364,1897,0.009
GEORGIA,STEPHENS,13,257,2714,0.281,1837,0.187,-877,-0.094
GEORGIA,STEWART,13,259,1220,0.601,1222,0.594,2,-0.007
GEORGIA,SUMTER,13,261,5562,0.493,5520,0.503,-42,0.010
GEORGIA,TALBOT,13,263,1830,0.621,2002,0.617,172,-0.004
GEORGIA,TALIAFERRO,13,265,612,0.644,545,0.608,-67,-0.036
GEORGIA,TATTNALL,13,267,1787,0.276,1681,0.244,-106,-0.032
GEORGIA,TAYLOR,13,269,1458,0.431,1296,0.380,-162,-0.051
GEORGIA,TELFAIR,13,271,1590,0.421,1313,0.346,-277,-0.075
GEORGIA,TERRELL,13,273,1951,0.510,2267,0.541,316,0.031
GEORGIA,THOMAS,13,275,5997,0.382,7142,0.380,1145,-0.002
GEORGIA,TIFT,13,277,3864,0.308,4347,0.306,483,-0.002
GEORGIA,TOOMBS,13,279,2567,0.291,2338,0.256,-229,-0.035
GEORGIA,TOWNS,13,281,1430,0.271,1210,0.179,-220,-0.092
GEORGIA,TREUTLEN,13,283,1052,0.381,862,0.319,-190,-0.062
GEORGIA,TROUP,13,285,7630,0.348,9713,0.372,2083,0.024
GEORGIA,TURNER,13,287,1135,0.383,1246,0.367,111,-0.016
GEORGIA,TWIGGS,13,289,2220,0.509,1971,0.486,-249,-0.023
GEORGIA,UNION,13,291,2327,0.252,1963,0.163,-364,-0.089
GEORGIA,UPSON,13,293,3424,0.339,3475,0.318,51,-0.021
GEORGIA,WALKER,13,295,5986,0.279,4215,0.176,-1771,-0.103
GEORGIA,WALTON,13,297,5887,0.213,8292,0.204,2405,-0.009
GEORGIA,WARE,13,299,3449,0.306,3440,0.282,-9,-0.024
GEORGIA,WARREN,13,301,1360,0.546,1314,0.563,-46,0.017
GEORGIA,WASHINGTON,13,303,3733,0.476,4200,0.496,467,0.020
GEORGIA,WAYNE,13,305,2683,0.281,2041,0.196,-642,-0.085
GEORGIA,WEBSTER,13,307,515,0.511,473,0.424,-42,-0.087
GEORGIA,WHEELER,13,309,847,0.413,646,0.307,-201,-0.106
GEORGIA,WHITE,13,311,2016,0.212,1674,0.141,-342,-0.071
GEORGIA,WHITFIELD,13,313,6933,0.263,7937,0.259,1004,-0.004
GEORGIA,WILCOX,13,315,902,0.344,852,0.286,-50,-0.058
GEORGIA,WILKES,13,317,2028,0.446,1848,0.412,-180,-0.034
GEORGIA,WILKINSON,13,319,2235,0.495,1894,0.442,-341,-0.053
GEORGIA,WORTH,13,321,2219,0.302,2020,0.244,-199,-0.058
HAWAII,OVERSEAS,ERROR,ERROR,373,0.814,637,0.875,264,0.061
HAWAII,HAWAII,15,001,35116,0.609,41259,0.636,6143,0.027
HAWAII,MAUI,15,009,28803,0.607,33480,0.645,4677,0.038
HAWAII,KAUAI,15,007,14916,0.600,16456,0.625,1540,0.025
HAWAII,HONOLULU,15,003,152500,0.511,175696,0.615,23196,0.104
IDAHO,ADA,16,001,58523,0.377,75677,0.387,17154,0.010
IDAHO,ADAMS,16,003,555,0.269,415,0.190,-140,-0.079
IDAHO,BANNOCK,16,005,12903,0.370,10342,0.309,-2561,-0.061
IDAHO,BEARLAKE,16,007,494,0.163,255,0.087,-239,-0.076
IDAHO,BENEWAH,16,009,1148,0.283,770,0.184,-378,-0.099
IDAHO,BINGHAM,16,011,3605,0.218,2924,0.176,-681,-0.042
IDAHO,BLAINE,16,013,5992,0.591,6416,0.598,424,0.007
IDAHO,BOISE,16,015,970,0.275,777,0.204,-193,-0.071
IDAHO,BONNER,16,017,6649,0.376,5819,0.278,-830,-0.098
IDAHO,BONNEVILLE,16,019,8356,0.215,8930,0.202,574,-0.013
IDAHO,BOUNDARY,16,021,1268,0.290,933,0.181,-335,-0.109
IDAHO,BUTTE,16,023,321,0.228,160,0.130,-161,-0.098
IDAHO,CAMAS,16,025,139,0.234,110,0.186,-29,-0.048
IDAHO,CANYON,16,027,13415,0.241,16883,0.232,3468,-0.009
IDAHO,CARIBOU,16,029,491,0.150,271,0.089,-220,-0.061
IDAHO,CASSIA,16,031,1153,0.147,1036,0.127,-117,-0.020
IDAHO,CLARK,16,033,46,0.130,44,0.155,-2,0.025
IDAHO,CLEARWATER,16,035,1117,0.277,704,0.185,-413,-0.092
IDAHO,CUSTER,16,037,559,0.237,427,0.177,-132,-0.060
IDAHO,ELMORE,16,039,1959,0.243,1814,0.213,-145,-0.030
IDAHO,FRANKLIN,16,041,456,0.090,385,0.070,-71,-0.020
IDAHO,FREMONT,16,043,741,0.128,651,0.114,-90,-0.014
IDAHO,GEM,16,045,1628,0.228,1229,0.155,-399,-0.073
IDAHO,GOODING,16,047,1278,0.240,930,0.179,-348,-0.061
IDAHO,IDAHO,16,049,1689,0.212,1196,0.145,-493,-0.067
IDAHO,JEFFERSON,16,051,1084,0.122,976,0.085,-108,-0.037
IDAHO,JEROME,16,053,1344,0.204,1329,0.197,-15,-0.007
IDAHO,KOOTENAI,16,055,17584,0.322,16264,0.245,-1320,-0.077
IDAHO,LATAH,16,057,8430,0.480,8093,0.445,-337,-0.035
IDAHO,LEMHI,16,059,915,0.226,733,0.179,-182,-0.047
IDAHO,LEWIS,16,061,440,0.242,270,0.170,-170,-0.072
IDAHO,LINCOLN,16,063,466,0.248,360,0.206,-106,-0.042
IDAHO,MADISON,16,065,826,0.071,1201,0.077,375,0.006
IDAHO,MINIDOKA,16,067,1331,0.185,1167,0.170,-164,-0.015
IDAHO,NEZPERCE,16,069,6476,0.366,4828,0.281,-1648,-0.085
IDAHO,ONEIDA,16,071,304,0.143,184,0.089,-120,-0.054
IDAHO,OWYHEE,16,073,685,0.191,591,0.151,-94,-0.040
IDAHO,PAYETTE,16,075,1848,0.226,1507,0.173,-341,-0.053
IDAHO,POWER,16,077,829,0.280,699,0.253,-130,-0.027
IDAHO,SHOSHONE,16,079,2331,0.437,1384,0.270,-947,-0.167
IDAHO,TETON,16,081,1416,0.384,2159,0.434,743,0.050
IDAHO,TWINFALLS,16,083,6458,0.244,6233,0.209,-225,-0.035
IDAHO,VALLEY,16,085,1843,0.386,1913,0.358,70,-0.028
IDAHO,WASHINGTON,16,087,1033,0.237,776,0.174,-257,-0.063
ILLINOIS,ADAMS,17,001,10511,0.334,7676,0.238,-2835,-0.096
ILLINOIS,ALEXANDER,17,003,2016,0.521,1262,0.448,-754,-0.073
ILLINOIS,BOND,17,005,3228,0.438,2068,0.275,-1160,-0.163
ILLINOIS,BOONE,17,007,8286,0.424,8986,0.391,700,-0.033
ILLINOIS,BROWN,17,009,895,0.346,476,0.200,-419,-0.146
ILLINOIS,BUREAU,17,011,7961,0.445,6029,0.364,-1932,-0.081
