STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,BUSH_VOTES,BUSH_%,OTHER_VOTES,OTHER_%
OH,MORROW,39,117,5775,0.354,10474,0.641,79,0.005
OH,MUSKINGUM,39,119,16421,0.423,22254,0.573,191,0.005
OH,NOBLE,39,121,2654,0.406,3841,0.587,45,0.007
OH,OTTAWA,39,123,11118,0.478,12073,0.519,68,0.003
OH,PAULDING,39,125,3610,0.365,6206,0.628,63,0.006
OH,PERRY,39,127,7257,0.478,7856,0.517,76,0.005
OH,PICKAWAY,39,129,8579,0.375,14161,0.62,112,0.005
OH,PIKE,39,131,5989,0.476,6520,0.518,67,0.005
OH,PORTAGE,39,133,40675,0.531,35583,0.464,389,0.005
OH,PREBLE,39,135,7274,0.344,13734,0.65,119,0.006
OH,PUTNAM,39,137,4392,0.233,14370,0.762,87,0.005
OH,RICHLAND,39,139,24638,0.398,36872,0.596,330,0.005
OH,ROSS,39,141,13978,0.441,17231,0.544,462,0.015
OH,SANDUSKY,39,143,12686,0.437,16224,0.559,104,0.004
OH,SCIOTO,39,145,16827,0.478,18259,0.519,117,0.003
OH,SENECA,39,147,10957,0.406,15886,0.589,148,0.005
OH,SHELBY,39,149,6535,0.286,16204,0.709,116,0.005
OH,STARK,39,151,95337,0.506,92215,0.489,907,0.005
OH,SUMMIT,39,153,156587,0.567,118558,0.429,1175,0.004
OH,TRUMBULL,39,155,66673,0.617,40977,0.379,495,0.005
OH,TUSCARAWAS,39,157,18853,0.439,23829,0.555,224,0.005
OH,UNION,39,159,6665,0.295,15870,0.701,96,0.004
OH,VANWERT,39,161,4095,0.276,10678,0.72,54,0.004
OH,VINTON,39,163,2651,0.447,3249,0.548,28,0.005
OH,WARREN,39,165,26044,0.276,68037,0.721,341,0.004
OH,WASHINGTON,39,167,12538,0.415,17532,0.58,146,0.005
OH,WAYNE,39,169,19786,0.382,31879,0.615,183,0.004
OH,WILLIAMS,39,171,6481,0.348,12040,0.646,118,0.006
OH,WOOD,39,173,29401,0.465,33592,0.531,253,0.004
OH,WYANDOT,39,175,3708,0.336,7254,0.657,81,0.007
OK,ADAIR,40,001,2562,0.34,4971,0.66,0,0
OK,ALFALFA,40,003,470,0.176,2201,0.824,0,0
OK,ATOKA,40,005,1946,0.382,3142,0.618,0,0
OK,BEAVER,40,007,297,0.116,2272,0.884,0,0
OK,BECKHAM,40,009,1931,0.261,5454,0.739,0,0
OK,BLAINE,40,011,1222,0.276,3199,0.724,0,0
OK,BRYAN,40,013,5745,0.4,8615,0.6,0,0
OK,CADDO,40,015,3916,0.376,6491,0.624,0,0
OK,CANADIAN,40,017,9712,0.226,33297,0.774,0,0
OK,CARTER,40,019,6466,0.347,12178,0.653,0,0
OK,CHEROKEE,40,021,8623,0.474,9569,0.526,0,0
OK,CHOCTAW,40,023,2639,0.454,3168,0.546,0,0
OK,CIMARRON,40,025,184,0.129,1242,0.871,0,0
OK,CLEVELAND,40,027,34007,0.341,65720,0.659,0,0
OK,COAL,40,029,1203,0.463,1396,0.537,0,0
OK,COMANCHE,40,031,12022,0.362,21170,0.638,0,0
OK,COTTON,40,033,898,0.34,1742,0.66,0,0
OK,CRAIG,40,035,2504,0.391,3894,0.609,0,0
OK,CREEK,40,037,9929,0.345,18848,0.655,0,0
OK,CUSTER,40,039,2801,0.263,7839,0.737,0,0
OK,DELAWARE,40,041,5591,0.358,10017,0.642,0,0
OK,DEWEY,40,043,408,0.181,1843,0.819,0,0
OK,ELLIS,40,045,395,0.19,1685,0.81,0,0
OK,GARFIELD,40,047,5586,0.24,17685,0.76,0,0
OK,GARVIN,40,049,3707,0.328,7610,0.672,0,0
OK,GRADY,40,051,5970,0.297,14136,0.703,0,0
OK,GRANT,40,053,571,0.226,1950,0.774,0,0
OK,GREER,40,055,719,0.32,1529,0.68,0,0
OK,HARMON,40,057,354,0.297,838,0.703,0,0
OK,HARPER,40,059,268,0.161,1397,0.839,0,0
OK,HASKELL,40,061,2378,0.447,2946,0.553,0,0
OK,HUGHES,40,063,2283,0.427,3066,0.573,0,0
OK,JACKSON,40,065,2232,0.241,7024,0.759,0,0
OK,JEFFERSON,40,067,1057,0.406,1546,0.594,0,0
OK,JOHNSTON,40,069,1713,0.394,2635,0.606,0,0
OK,KAY,40,071,5957,0.297,14121,0.703,0,0
OK,KINGFISHER,40,073,1022,0.154,5630,0.846,0,0
OK,KIOWA,40,075,1413,0.351,2610,0.649,0,0
OK,LATIMER,40,077,1945,0.434,2535,0.566,0,0
OK,LEFLORE,40,079,6741,0.387,10683,0.613,0,0
OK,LINCOLN,40,081,4041,0.285,10149,0.715,0,0
OK,LOGAN,40,083,4869,0.298,11474,0.702,0,0
OK,LOVE,40,085,1538,0.401,2295,0.599,0,0
OK,MCCLAIN,40,087,537,0.147,3122,0.853,0,0
OK,MCCURTAIN,40,089,2088,0.383,3363,0.617,0,0
OK,MCINTOSH,40,091,6933,0.411,9946,0.589,0,0
OK,MAJOR,40,093,3742,0.271,10041,0.729,0,0
OK,MARSHALL,40,095,3684,0.33,7472,0.67,0,0
OK,MAYES,40,097,4488,0.489,4692,0.511,0,0
OK,MURRAY,40,099,2130,0.368,3665,0.632,0,0
OK,MUSKOGEE,40,101,12585,0.454,15124,0.546,0,0
OK,NOBLE,40,103,1335,0.251,3993,0.749,0,0
OK,NOWATA,40,105,1660,0.372,2805,0.628,0,0
OK,OKFUSKEE,40,107,1743,0.407,2542,0.593,0,0
OK,OKLAHOMA,40,109,97298,0.358,174741,0.642,0,0
OK,OKMULGEE,40,111,7367,0.468,8363,0.532,0,0
OK,OSAGE,40,113,8068,0.413,11467,0.587,0,0
OK,OTTAWA,40,115,5086,0.406,7443,0.594,0,0
OK,PAWNEE,40,117,2564,0.368,4412,0.632,0,0
OK,PAYNE,40,119,10101,0.341,19560,0.659,0,0
OK,PITTSBURG,40,121,7452,0.401,11134,0.599,0,0
OK,PONTOTOC,40,123,5165,0.349,9647,0.651,0,0
OK,POTTAWATOMIE,40,125,8638,0.334,17215,0.666,0,0
OK,PUSHMATAHA,40,127,1934,0.403,2863,0.597,0,0
OK,ROGERMILLS,40,129,382,0.216,1388,0.784,0,0
OK,ROGERS,40,131,11918,0.323,24976,0.677,0,0
OK,SEMINOLE,40,133,3648,0.393,5624,0.607,0,0
OK,SEQUOYAH,40,135,5910,0.4,8865,0.6,0,0
OK,STEPHENS,40,137,5515,0.288,13646,0.712,0,0
OK,TEXAS,40,139,1016,0.157,5450,0.843,0,0
OK,TILLMAN,40,141,1175,0.341,2273,0.659,0,0
OK,TULSA,40,143,90220,0.356,163452,0.644,0,0
OK,WAGONER,40,145,9157,0.324,19081,0.676,0,0
OK,WASHINGTON,40,147,6862,0.293,16551,0.707,0,0
OK,WASHITA,40,149,1340,0.266,3705,0.734,0,0
OK,WOODS,40,151,932,0.227,3166,0.773,0,0
OK,WOODWARD,40,153,1458,0.191,6193,0.809,0,0
OR,BAKER,41,001,2616,0.29,6253,0.692,165,0.018
OR,BENTON,41,003,26515,0.58,18460,0.404,760,0.017
OR,CLACKAMAS,41,005,95129,0.488,97691,0.501,2180,0.011
OR,CLATSOP,41,007,10461,0.542,8503,0.44,345,0.018
OR,COLUMBIA,41,009,12563,0.504,11868,0.476,486,0.02
OR,COOS,41,011,14393,0.431,18291,0.548,678,0.02
OR,CROOK,41,013,3024,0.301,6830,0.68,197,0.02
OR,CURRY,41,015,5220,0.408,7332,0.573,247,0.019
OR,DESCHUTES,41,017,31179,0.421,41757,0.564,1112,0.015
OR,DOUGLAS,41,019,18089,0.329,35956,0.654,939,0.017
OR,GILLIAM,41,021,370,0.325,755,0.663,13,0.011
OR,GRANT,41,023,780,0.192,3204,0.789,77,0.019
OR,HARNEY,41,025,839,0.227,2815,0.76,48,0.013
OR,HOODRIVER,41,027,5587,0.567,4124,0.418,148,0.015
OR,JACKSON,41,029,44366,0.434,56519,0.553,1304,0.013
OR,JEFFERSON,41,031,3243,0.4,4762,0.587,110,0.014
OR,JOSEPHINE,41,033,15214,0.36,26241,0.621,820,0.019
OR,KLAMATH,41,035,8264,0.262,22733,0.721,518,0.016
OR,LAKE,41,037,802,0.205,3039,0.778,64,0.016
OR,LANE,41,039,107769,0.58,75007,0.404,3096,0.017
OR,LINCOLN,41,041,13753,0.565,10160,0.418,412,0.017
OR,LINN,41,043,19940,0.383,31260,0.601,841,0.016
OR,MALHEUR,41,045,2577,0.238,8123,0.749,146,0.013
OR,MARION,41,047,57671,0.445,69900,0.539,2048,0.016
OR,MORROW,41,049,1361,0.328,2732,0.658,56,0.013
OR,MULTNOMAH,41,051,259585,0.716,98439,0.271,4670,0.013
OR,POLK,41,053,15484,0.436,19508,0.55,497,0.014
OR,SHERMAN,41,055,390,0.353,694,0.629,20,0.018
OR,TILLAMOOK,41,057,6750,0.484,7003,0.502,198,0.014
OR,UMATILLA,41,059,8884,0.338,17068,0.648,370,0.014
OR,UNION,41,061,4428,0.328,8879,0.657,212,0.016
OR,WALLOWA,41,063,1269,0.281,3132,0.693,120,0.027
OR,WASCO,41,065,5691,0.474,6119,0.51,192,0.016
OR,WASHINGTON,41,067,121140,0.524,107223,0.464,2945,0.013
OR,WHEELER,41,069,245,0.278,612,0.695,23,0.026
OR,YAMHILL,41,071,17572,0.417,23839,0.566,731,0.017
PA,ADAMS,42,001,13764,0.326,28247,0.669,217,0.005
PA,ALLEGHENY,42,003,368912,0.572,271925,0.421,4632,0.007
PA,ARMSTRONG,42,005,12025,0.387,18925,0.609,147,0.005
PA,BEAVER,42,007,42146,0.511,39916,0.484,481,0.006
PA,BEDFORD,42,009,6016,0.265,16606,0.732,57,0.003
PA,BERKS,42,011,76309,0.464,87122,0.53,1056,0.006
PA,BLAIR,42,013,18105,0.334,35751,0.66,322,0.006
PA,BRADFORD,42,015,8590,0.335,16942,0.66,120,0.005
PA,BUCKS,42,017,163438,0.511,154469,0.483,1909,0.006
PA,BUTLER,42,019,30090,0.352,54959,0.643,376,0.004
PA,CAMBRIA,42,021,32591,0.487,34048,0.508,344,0.005
PA,CAMERON,42,023,794,0.33,1599,0.665,13,0.005
PA,CARBON,42,025,12223,0.488,12519,0.5,301,0.012
PA,CENTRE,42,027,30733,0.478,33133,0.516,387,0.006
PA,CHESTER,42,029,109708,0.475,120036,0.52,1079,0.005
PA,CLARION,42,031,6049,0.352,11063,0.644,72,0.004
PA,CLEARFIELD,42,033,13518,0.395,20533,0.6,182,0.005
PA,CLINTON,42,035,5823,0.417,8035,0.575,109,0.008
PA,COLUMBIA,42,037,10679,0.397,16052,0.597,138,0.005
PA,CRAWFORD,42,039,16013,0.418,21965,0.573,344,0.009
PA,CUMBERLAND,42,041,37928,0.358,67648,0.638,506,0.005
PA,DAUPHIN,42,043,55299,0.456,65296,0.539,613,0.005
PA,DELAWARE,42,045,162601,0.571,120425,0.423,1512,0.005
PA,ELK,42,047,6602,0.454,7872,0.541,76,0.005
PA,ERIE,42,049,67921,0.539,57372,0.456,605,0.005
PA,FAYETTE,42,051,29120,0.532,25045,0.458,542,0.01
PA,FOREST,42,053,989,0.384,1571,0.611,13,0.005
PA,FRANKLIN,42,055,16562,0.283,41817,0.714,190,0.003
PA,FULTON,42,057,1475,0.235,4772,0.761,24,0.004
PA,GREENE,42,059,7674,0.493,7786,0.5,105,0.007
PA,HUNTINGDON,42,061,5879,0.326,12126,0.672,53,0.003
PA,INDIANA,42,063,15831,0.437,20254,0.559,163,0.004
PA,JEFFERSON,42,065,6073,0.31,13371,0.684,116,0.006
PA,JUNIATA,42,067,2797,0.28,7144,0.714,65,0.006
PA,LACKAWANNA,42,069,59573,0.563,44766,0.423,1480,0.014
PA,LANCASTER,42,071,74328,0.336,145591,0.658,1359,0.006
PA,LAWRENCE,42,073,21387,0.492,21938,0.505,117,0.003
PA,LEBANON,42,075,18109,0.325,37089,0.666,467,0.008
PA,LEHIGH,42,077,73940,0.51,70160,0.484,991,0.007
PA,LUZERNE,42,079,69573,0.511,64953,0.477,1502,0.011
PA,LYCOMING,42,081,15681,0.313,33961,0.679,407,0.008
PA,MCKEAN,42,083,6294,0.361,10941,0.628,191,0.011
PA,MERCER,42,085,24831,0.482,26311,0.51,422,0.008
PA,MIFFLIN,42,087,4889,0.291,11726,0.698,187,0.011
PA,MONROE,42,089,27967,0.496,27971,0.496,404,0.007
PA,MONTGOMERY,42,091,222048,0.556,175741,0.44,1802,0.005
PA,MONTOUR,42,093,2666,0.35,4903,0.643,55,0.007
PA,NORTHAMPTON,42,095,63446,0.501,62102,0.49,1192,0.009
PA,NORTHUMBERLAND,42,097,14602,0.393,22262,0.6,270,0.007
PA,PERRY,42,099,5423,0.279,13919,0.716,85,0.004
PA,PHILADELPHIA,42,101,542205,0.804,130099,0.193,1765,0.003
PA,PIKE,42,103,8656,0.406,12444,0.584,199,0.009
PA,POTTER,42,105,2268,0.285,5640,0.708,54,0.007
PA,SCHUYLKILL,42,107,29231,0.448,35640,0.546,398,0.006
PA,SNYDER,42,109,4348,0.29,10566,0.705,69,0.005
PA,SOMERSET,42,111,12842,0.349,23802,0.647,134,0.004
PA,SULLIVAN,42,113,1213,0.369,2056,0.626,16,0.005
PA,SUSQUEHANNA,42,115,7351,0.386,11573,0.608,116,0.006
PA,TIOGA,42,117,5437,0.309,12019,0.684,115,0.007
PA,UNION,42,119,5700,0.354,10334,0.641,89,0.006
PA,VENANGO,42,121,9024,0.381,14472,0.612,163,0.007
PA,WARREN,42,123,8044,0.417,10999,0.571,230,0.012
PA,WASHINGTON,42,125,48225,0.501,47673,0.496,279,0.003
PA,WAYNE,42,127,8060,0.367,13713,0.624,194,0.009
PA,WESTMORELAND,42,129,77774,0.435,100087,0.56,835,0.005
PA,WYOMING,42,131,4982,0.388,7782,0.606,68,0.005
PA,YORK,42,133,63701,0.355,114270,0.637,1298,0.007
RI,BRISTOL,44,001,14448,0.585,9855,0.399,374,0.015
RI,KENT,44,003,42830,0.55,33699,0.433,1313,0.017
RI,NEWPORT,44,005,22992,0.57,16622,0.412,723,0.018
RI,PROVIDENCE,44,007,144811,0.627,82337,0.357,3799,0.016
RI,WASHINGTON,44,009,34679,0.555,26533,0.425,1274,0.02
SC,ABBEVILLE,45,001,4389,0.442,5436,0.548,100,0.01
SC,AIKEN,45,003,19799,0.333,39077,0.657,616,0.01
SC,ALLENDALE,45,005,2565,0.714,985,0.274,41,0.011
SC,ANDERSON,45,007,20697,0.32,43355,0.67,670,0.01
SC,BAMBERG,45,009,3841,0.636,2138,0.354,57,0.009
SC,BARNWELL,45,011,3982,0.458,4606,0.53,97,0.011
SC,BEAUFORT,45,013,21505,0.389,33331,0.603,399,0.007
SC,BERKELEY,45,015,20142,0.38,32104,0.606,691,0.013
SC,CALHOUN,45,017,3393,0.49,3448,0.498,78,0.011
SC,CHARLESTON,45,019,63758,0.468,70297,0.516,2261,0.017
SC,CHEROKEE,45,021,6466,0.346,12090,0.646,158,0.008
SC,CHESTER,45,023,5790,0.494,5798,0.494,141,0.012
SC,CHESTERFIELD,45,025,6729,0.479,7252,0.516,68,0.005
SC,CLARENDON,45,027,7087,0.537,6061,0.459,52,0.004
SC,COLLETON,45,029,6699,0.475,7264,0.515,143,0.01
SC,DARLINGTON,45,031,11829,0.465,13416,0.527,209,0.008
SC,DILLON,45,033,4832,0.523,4301,0.466,102,0.011
SC,DORCHESTER,45,035,14733,0.357,26006,0.629,578,0.014
SC,EDGEFIELD,45,037,4051,0.416,5611,0.576,84,0.009
SC,FAIRFIELD,45,039,5764,0.611,3531,0.374,140,0.015
SC,FLORENCE,45,041,21442,0.433,27689,0.559,414,0.008
SC,GEORGETOWN,45,043,10602,0.449,12606,0.534,385,0.016
SC,GREENVILLE,45,045,55347,0.328,111481,0.66,2005,0.012
SC,GREENWOOD,45,047,8954,0.382,14264,0.608,224,0.01
SC,HAMPTON,45,049,4832,0.603,3097,0.386,87,0.011
SC,HORRY,45,051,29547,0.363,50447,0.62,1353,0.017
SC,JASPER,45,053,3840,0.561,2933,0.428,73,0.011
SC,KERSHAW,45,055,8515,0.372,14160,0.618,240,0.01
SC,LANCASTER,45,057,7631,0.367,12916,0.621,267,0.013
SC,LAURENS,45,059,9205,0.386,14466,0.607,158,0.007
SC,LEE,45,061,4960,0.628,2901,0.367,37,0.005
SC,LEXINGTON,45,063,25393,0.272,67132,0.719,907,0.01
SC,MCCORMICK,45,065,2648,0.517,2396,0.468,78,0.015
SC,MARION,45,067,7767,0.575,5589,0.414,151,0.011
SC,MARLBORO,45,069,4984,0.582,3423,0.4,153,0.018
SC,NEWBERRY,45,071,4483,0.361,7654,0.617,272,0.022
SC,OCONEE,45,073,8395,0.305,18811,0.683,326,0.012
SC,ORANGEBURG,45,075,24698,0.657,12695,0.338,171,0.005
SC,PICKENS,45,077,10287,0.254,29759,0.735,464,0.011
SC,RICHLAND,45,079,76283,0.57,56212,0.42,1306,0.01
SC,SALUDA,45,081,3001,0.396,4537,0.599,40,0.005
SC,SPARTANBURG,45,083,33633,0.348,62004,0.641,1121,0.012
SC,SUMTER,45,085,18695,0.505,18074,0.488,234,0.006
SC,UNION,45,087,5236,0.439,6592,0.552,106,0.009
SC,WILLIAMSBURG,45,089,9044,0.65,4795,0.345,79,0.006
SC,YORK,45,091,24226,0.345,45234,0.645,721,0.01
SD,AURORA,46,003,620,0.376,1009,0.612,20,0.012
SD,BEADLE,46,005,3443,0.406,4917,0.58,120,0.014
SD,BENNETT,46,007,759,0.466,833,0.511,38,0.023
SD,BONHOMME,46,009,1293,0.379,2063,0.605,52,0.015
SD,BROOKINGS,46,011,5443,0.407,7662,0.573,270,0.02
SD,BROWN,46,013,7943,0.427,10386,0.558,270,0.015
SD,BRULE,46,015,1040,0.396,1544,0.587,45,0.017
SD,BUFFALO,46,017,603,0.717,223,0.265,15,0.018
SD,BUTTE,46,019,1009,0.236,3166,0.741,96,0.022
SD,CAMPBELL,46,021,239,0.249,708,0.738,12,0.013
SD,CHARLESMIX,46,023,2155,0.449,2556,0.533,87,0.018
SD,CLARK,46,025,875,0.376,1435,0.617,17,0.007
SD,CLAY,46,027,3315,0.54,2692,0.439,129,0.021
SD,CODINGTON,46,029,4803,0.377,7778,0.61,170,0.013
SD,CORSON,46,031,972,0.564,720,0.418,32,0.019
SD,CUSTER,46,033,1272,0.296,2922,0.679,110,0.026
SD,DAVISON,46,035,3263,0.364,5561,0.621,128,0.014
SD,DAY,46,037,1817,0.513,1671,0.472,52,0.015
SD,DEUEL,46,039,961,0.398,1406,0.583,45,0.019
SD,DEWEY,46,041,1606,0.626,921,0.359,37,0.014
SD,DOUGLAS,46,043,393,0.195,1596,0.793,23,0.011
SD,EDMUNDS,46,045,765,0.342,1434,0.642,35,0.016
SD,FALLRIVER,46,047,1326,0.345,2413,0.628,106,0.028
SD,FAULK,46,049,418,0.305,945,0.69,6,0.004
SD,GRANT,46,051,1633,0.399,2392,0.585,65,0.016
SD,GREGORY,46,053,813,0.319,1685,0.662,48,0.019
SD,HAAKON,46,055,219,0.177,1007,0.812,14,0.011
SD,HAMLIN,46,057,1015,0.337,1946,0.646,50,0.017
SD,HAND,46,059,668,0.305,1482,0.678,37,0.017
SD,HANSON,46,061,745,0.347,1379,0.641,26,0.012
SD,HARDING,46,063,94,0.115,704,0.864,17,0.021
SD,HUGHES,46,065,2697,0.305,6017,0.681,121,0.014
SD,HUTCHINSON,46,067,1177,0.284,2899,0.699,71,0.017
SD,HYDE,46,069,259,0.288,631,0.701,10,0.011
SD,JACKSON,46,071,508,0.4,726,0.571,37,0.029
SD,JERAULD,46,073,482,0.39,736,0.595,18,0.015
SD,JONES,46,075,134,0.187,565,0.788,18,0.025
SD,KINGSBURY,46,077,1163,0.386,1804,0.599,47,0.016
SD,LAKE,46,079,2509,0.418,3359,0.559,139,0.023
SD,LAWRENCE,46,081,3857,0.332,7489,0.645,273,0.023
SD,LINCOLN,46,083,5703,0.334,11161,0.654,202,0.012
SD,LYMAN,46,085,872,0.449,1029,0.53,39,0.02
SD,MCCOOK,46,087,1201,0.367,2017,0.617,53,0.016
SD,MCPHERSON,46,089,369,0.234,1180,0.747,30,0.019
SD,MARSHALL,46,091,1099,0.465,1242,0.525,23,0.01
SD,MEADE,46,093,2941,0.256,8347,0.726,216,0.019
SD,MELLETTE,46,095,361,0.388,553,0.594,17,0.018
SD,MINER,46,097,641,0.436,810,0.551,19,0.013
SD,MINNEHAHA,46,099,32314,0.416,44189,0.569,1129,0.015
SD,MOODY,46,101,1609,0.466,1790,0.519,52,0.015
SD,PENNINGTON,46,103,14213,0.316,29976,0.667,779,0.017
SD,PERKINS,46,105,418,0.231,1329,0.733,66,0.036
SD,POTTER,46,107,463,0.286,1143,0.706,12,0.007
SD,ROBERTS,46,109,2527,0.507,2396,0.481,59,0.012
SD,SANBORN,46,111,581,0.407,817,0.573,28,0.02
SD,SHANNON,46,113,3566,0.846,526,0.125,122,0.029
SD,SPINK,46,115,1478,0.392,2259,0.599,37,0.01
SD,STANLEY,46,117,464,0.286,1129,0.696,30,0.018
SD,SULLY,46,119,201,0.219,702,0.766,14,0.015
SD,TODD,46,121,2543,0.722,889,0.252,92,0.026
SD,TRIPP,46,123,972,0.3,2230,0.687,43,0.013
SD,TURNER,46,125,1646,0.341,3084,0.638,104,0.022
SD,UNION,46,127,3000,0.426,3987,0.566,61,0.009
SD,WALWORTH,46,129,878,0.305,1967,0.683,35,0.012
SD,YANKTON,46,135,4237,0.406,6003,0.575,191,0.018
SD,ZIEBACH,46,137,641,0.574,447,0.401,28,0.025
TN,ANDERSON,47,001,12896,0.407,18510,0.584,276,0.009
TN,BEDFORD,47,003,5268,0.384,8351,0.609,87,0.006
TN,BENTON,47,005,3869,0.546,3161,0.446,60,0.008
TN,BLEDSOE,47,007,1927,0.401,2849,0.592,33,0.007
TN,BLOUNT,47,009,15047,0.309,33241,0.682,424,0.009
TN,BRADLEY,47,011,9431,0.265,25951,0.728,255,0.007
TN,CAMPBELL,47,013,6163,0.437,7859,0.557,96,0.007
TN,CANNON,47,015,2515,0.459,2931,0.535,35,0.006
TN,CARROLL,47,017,5070,0.431,6605,0.562,82,0.007
TN,CARTER,47,019,6395,0.287,15768,0.707,150,0.007
TN,CHEATHAM,47,021,5918,0.377,9676,0.616,103,0.007
TN,CHESTER,47,023,2242,0.353,4086,0.643,29,0.005
TN,CLAIBORNE,47,025,4034,0.383,6448,0.612,58,0.006
TN,CLAY,47,027,1675,0.499,1650,0.492,32,0.01
TN,COCKE,47,029,3935,0.32,8297,0.674,79,0.006
TN,COFFEE,47,031,8243,0.409,11793,0.585,131,0.006
TN,CROCKETT,47,033,2459,0.43,3242,0.567,21,0.004
TN,CUMBERLAND,47,035,8327,0.352,15144,0.641,166,0.007
TN,DAVIDSON,47,037,132737,0.548,107839,0.445,1726,0.007
TN,DECATUR,47,039,2268,0.465,2566,0.526,45,0.009
TN,DEKALB,47,041,3445,0.48,3685,0.514,43,0.006
TN,DICKSON,47,043,8597,0.445,10567,0.548,134,0.007
TN,DYER,47,045,5287,0.383,8447,0.612,75,0.005
TN,FAYETTE,47,047,5696,0.387,8962,0.608,79,0.005
TN,FENTRESS,47,049,2371,0.354,4293,0.641,36,0.005
TN,FRANKLIN,47,051,7800,0.457,9129,0.535,148,0.009
TN,GIBSON,47,053,8511,0.443,10596,0.551,114,0.006
TN,GILES,47,055,5273,0.457,6163,0.534,101,0.009
TN,GRAINGER,47,057,2569,0.341,4907,0.652,51,0.007
TN,GREENE,47,059,7635,0.316,16382,0.677,177,0.007
TN,GRUNDY,47,061,2789,0.566,2107,0.427,33,0.007
TN,HAMBLEN,47,063,7433,0.333,14742,0.661,143,0.006
TN,HAMILTON,47,065,57302,0.418,78547,0.574,1087,0.008
TN,HANCOCK,47,067,777,0.305,1756,0.688,18,0.007
TN,HARDEMAN,47,069,5685,0.543,4704,0.449,77,0.007
TN,HARDIN,47,071,3834,0.385,6087,0.612,33,0.003
TN,HAWKINS,47,073,6684,0.33,13447,0.665,102,0.005
TN,HAYWOOD,47,075,4359,0.578,3140,0.416,49,0.006
TN,HENDERSON,47,077,3448,0.342,6585,0.652,63,0.006
TN,HENRY,47,079,5732,0.435,7340,0.557,105,0.008
TN,HICKMAN,47,081,4263,0.492,4359,0.503,51,0.006
TN,HOUSTON,47,083,2126,0.591,1440,0.4,32,0.009
TN,HUMPHREYS,47,085,4485,0.576,3261,0.418,47,0.006
TN,JACKSON,47,087,2998,0.593,2026,0.401,32,0.006
TN,JEFFERSON,47,089,5469,0.318,11625,0.675,121,0.007
TN,JOHNSON,47,091,1812,0.28,4634,0.715,34,0.005
TN,KNOX,47,093,66013,0.37,110803,0.621,1603,0.009
TN,LAKE,47,095,2634,0.556,2078,0.438,28,0.006
TN,LAUDERDALE,47,097,4474,0.515,4164,0.48,44,0.005
TN,LAWRENCE,47,099,6592,0.396,9959,0.598,107,0.006
TN,LEWIS,47,101,2192,0.434,2819,0.558,43,0.009
TN,LINCOLN,47,103,4546,0.365,7829,0.628,82,0.007
TN,LOUDON,47,105,5708,0.287,14041,0.707,115,0.006
TN,MCMINN,47,107,5891,0.327,11980,0.665,132,0.007
TN,MCNAIRY,47,109,4101,0.413,5787,0.583,36,0.004
TN,MACON,47,111,2738,0.368,4670,0.628,25,0.003
TN,MADISON,47,113,16840,0.435,21679,0.561,156,0.004
TN,MARION,47,115,5548,0.483,5862,0.51,82,0.007
TN,MARSHALL,47,117,4722,0.445,5825,0.549,68,0.006
TN,MAURY,47,119,12379,0.412,17505,0.583,159,0.005
TN,MEIGS,47,121,1595,0.386,2500,0.605,37,0.009
TN,MONROE,47,123,5354,0.344,10123,0.65,91,0.006
TN,MONTGOMERY,47,125,20070,0.41,28627,0.584,301,0.006
TN,MOORE,47,127,1084,0.391,1668,0.601,22,0.008
TN,MORGAN,47,129,2924,0.397,4401,0.598,35,0.005
TN,OBION,47,131,5549,0.41,7859,0.581,127,0.009
TN,OVERTON,47,133,4518,0.531,3941,0.463,51,0.006
TN,PERRY,47,135,1579,0.501,1522,0.483,49,0.016
TN,PICKETT,47,137,1033,0.391,1600,0.605,12,0.005
TN,POLK,47,139,2724,0.407,3924,0.586,52,0.008
TN,PUTNAM,47,141,10566,0.4,15637,0.591,239,0.009
TN,RHEA,47,143,3665,0.332,7301,0.66,88,0.008
TN,ROANE,47,145,8706,0.373,14467,0.62,165,0.007
TN,ROBERTSON,47,147,9865,0.39,15331,0.605,127,0.005
TN,RUTHERFORD,47,149,31647,0.375,52200,0.618,562,0.007
TN,SCOTT,47,151,3086,0.405,4509,0.591,33,0.004
TN,SEQUATCHIE,47,153,1986,0.399,2951,0.592,46,0.009
TN,SEVIER,47,155,8621,0.278,22143,0.715,206,0.007
TN,SHELBY,47,157,216945,0.575,158137,0.419,2200,0.006
TN,SMITH,47,159,4044,0.517,3739,0.478,45,0.006
TN,STEWART,47,161,2860,0.512,2675,0.479,48,0.009
TN,SULLIVAN,47,163,19637,0.313,42555,0.679,447,0.007
TN,SUMNER,47,165,21458,0.346,40181,0.648,329,0.005
TN,TIPTON,47,167,7379,0.34,14178,0.654,120,0.006
TN,TROUSDALE,47,169,1851,0.58,1314,0.412,26,0.008
TN,UNICOI,47,171,2374,0.318,5030,0.674,59,0.008
TN,UNION,47,173,2524,0.376,4145,0.618,41,0.006
TN,VANBUREN,47,175,1209,0.515,1120,0.477,18,0.008
TN,WARREN,47,177,6808,0.473,7503,0.521,89,0.006
TN,WASHINGTON,47,179,14944,0.332,29735,0.661,327,0.007
TN,WAYNE,47,181,1951,0.326,3999,0.668,34,0.006
TN,WEAKLEY,47,183,5588,0.414,7817,0.579,91,0.007
TN,WHITE,47,185,4147,0.437,5269,0.555,79,0.008
